# 20220612 213741
# 2022.06.12 ICET RuOx calibration, keithley 2000 for RuOx Resistance, keithley 2400 for heater voltage, Lockins for cernox on noise probe 
# timestamp_2			V_T_x_2			V_T_y_2			I_T_x_2			I_T_y_2			R_RuOx_2			V_heater_2			
1.655079393341421366e+09	8.757749999999999693e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190107970000000023e+03	0.000000000000000000e+00
1.655079394960302114e+09	8.758939999999999998e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190142890000000079e+03	0.000000000000000000e+00
1.655079396571776152e+09	8.758939999999999998e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190152990000000045e+03	0.000000000000000000e+00
1.655079398175415039e+09	8.758939999999999998e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190140820000000076e+03	0.000000000000000000e+00
1.655079399788695097e+09	8.760729999999999993e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190152149999999892e+03	0.000000000000000000e+00
1.655079401406056404e+09	8.759539999999999688e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190136839999999893e+03	0.000000000000000000e+00
1.655079403022753000e+09	8.759539999999999688e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190126929999999902e+03	0.000000000000000000e+00
1.655079404640410662e+09	8.760729999999999993e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190135749999999916e+03	0.000000000000000000e+00
1.655079406247582674e+09	8.760729999999999993e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190136539999999968e+03	0.000000000000000000e+00
1.655079407858262539e+09	8.760729999999999993e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190136799999999994e+03	0.000000000000000000e+00
1.655079414486808777e+09	8.757749999999999693e-04	7.331399999999999805e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190089889999999968e+03	1.000000000000000021e-02
1.655079416089890957e+09	8.757150000000000004e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190104910000000018e+03	1.000000000000000021e-02
1.655079417709954977e+09	8.757749999999999693e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190085800000000063e+03	1.000000000000000021e-02
1.655079419319840908e+09	8.758340000000000309e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190109130000000050e+03	1.000000000000000021e-02
1.655079420925192356e+09	8.758939999999999998e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190136700000000019e+03	1.000000000000000021e-02
1.655079422531718969e+09	8.758939999999999998e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190128470000000107e+03	1.000000000000000021e-02
1.655079424138540506e+09	8.758939999999999998e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190143540000000030e+03	1.000000000000000021e-02
1.655079425739962101e+09	8.758939999999999998e-04	7.212190000000000315e-06	-6.034420000000000112e-07	-5.937209999999999601e-09	1.190145359999999982e+03	1.000000000000000021e-02
1.655079427367065191e+09	8.759539999999999688e-04	7.212190000000000315e-06	-6.034420000000000112e-07	-5.937209999999999601e-09	1.190131710000000112e+03	1.000000000000000021e-02
1.655079428974883795e+09	8.758939999999999998e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190124870000000101e+03	1.000000000000000021e-02
1.655079435603048086e+09	8.754169999999999703e-04	7.271800000000000410e-06	-6.034420000000000112e-07	-5.879000000000000068e-09	1.190025619999999890e+03	2.000000000000000042e-02
1.655079437227518559e+09	8.753580000000000172e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190047520000000077e+03	2.000000000000000042e-02
1.655079438832361698e+09	8.754169999999999703e-04	7.391009999999999900e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190045980000000100e+03	2.000000000000000042e-02
1.655079440437928915e+09	8.754770000000000477e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190027630000000045e+03	2.000000000000000042e-02
1.655079442053786993e+09	8.754169999999999703e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190004869999999983e+03	2.000000000000000042e-02
1.655079443671738148e+09	8.753580000000000172e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190007650000000012e+03	2.000000000000000042e-02
1.655079445288352966e+09	8.752980000000000482e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190004069999999956e+03	2.000000000000000042e-02
1.655079446903737068e+09	8.752379999999999709e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189991880000000037e+03	2.000000000000000042e-02
1.655079448512477875e+09	8.752980000000000482e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189995419999999967e+03	2.000000000000000042e-02
1.655079450121526003e+09	8.751790000000000177e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.190001680000000079e+03	2.000000000000000042e-02
1.655079456757010221e+09	8.745229999999999887e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189865350000000035e+03	2.999999999999999889e-02
1.655079458380527735e+09	8.744630000000000198e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189859680000000026e+03	2.999999999999999889e-02
1.655079459991569519e+09	8.744039999999999582e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189855929999999944e+03	2.999999999999999889e-02
1.655079461601803303e+09	8.743439999999999893e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189851400000000012e+03	2.999999999999999889e-02
1.655079463207704306e+09	8.744039999999999582e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189874060000000100e+03	2.999999999999999889e-02
1.655079464814859867e+09	8.745229999999999887e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189863740000000007e+03	2.999999999999999889e-02
1.655079466420994043e+09	8.744039999999999582e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189858449999999948e+03	2.999999999999999889e-02
1.655079468034744263e+09	8.744039999999999582e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189838240000000042e+03	2.999999999999999889e-02
1.655079469641410112e+09	8.743439999999999893e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189815450000000055e+03	2.999999999999999889e-02
1.655079471244776726e+09	8.743439999999999893e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189808250000000044e+03	2.999999999999999889e-02
1.655079477868636370e+09	8.733309999999999771e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189618500000000040e+03	4.000000000000000083e-02
1.655079479479524374e+09	8.730930000000000244e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189611630000000105e+03	4.000000000000000083e-02
1.655079481085052967e+09	8.730930000000000244e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189604209999999966e+03	4.000000000000000083e-02
1.655079482692413092e+09	8.730930000000000244e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.879000000000000068e-09	1.189586060000000089e+03	4.000000000000000083e-02
1.655079484310527325e+09	8.728539999999999476e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189587309999999889e+03	4.000000000000000083e-02
1.655079485918107748e+09	8.728539999999999476e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189567039999999906e+03	4.000000000000000083e-02
1.655079487528758526e+09	8.727949999999999944e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189573799999999892e+03	4.000000000000000083e-02
1.655079489146911383e+09	8.727350000000000255e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189569970000000012e+03	4.000000000000000083e-02
1.655079490758654833e+09	8.727949999999999944e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189565569999999980e+03	4.000000000000000083e-02
1.655079492373540640e+09	8.726749999999999481e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189543089999999893e+03	4.000000000000000083e-02
1.655079499003783226e+09	8.716620000000000444e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189330269999999928e+03	5.000000000000000278e-02
1.655079500608611584e+09	8.714830000000000449e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189298399999999901e+03	5.000000000000000278e-02
1.655079502228200674e+09	8.713040000000000455e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189280359999999973e+03	5.000000000000000278e-02
1.655079503843125582e+09	8.712449999999999839e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189270369999999957e+03	5.000000000000000278e-02
1.655079505460527658e+09	8.711850000000000149e-04	7.152590000000000072e-06	-6.034420000000000112e-07	-5.937209999999999601e-09	1.189254959999999983e+03	5.000000000000000278e-02
1.655079507078583479e+09	8.711850000000000149e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189221150000000080e+03	5.000000000000000278e-02
1.655079508684524536e+09	8.709469999999999539e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189221019999999953e+03	5.000000000000000278e-02
1.655079510289332151e+09	8.708869999999999849e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.879000000000000068e-09	1.189216290000000072e+03	5.000000000000000278e-02
1.655079511897942781e+09	8.708280000000000317e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.189198499999999967e+03	5.000000000000000278e-02
1.655079513506862164e+09	8.708280000000000317e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.879000000000000068e-09	1.189204259999999977e+03	5.000000000000000278e-02
1.655079520123454809e+09	8.695159999999999738e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188939370000000054e+03	5.999999999999999778e-02
1.655079521729507923e+09	8.693970000000000517e-04	7.092979999999999977e-06	-6.034420000000000112e-07	-5.879000000000000068e-09	1.188915330000000040e+03	5.999999999999999778e-02
1.655079523347581863e+09	8.691589999999999906e-04	7.271800000000000410e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188886649999999918e+03	5.999999999999999778e-02
1.655079524948704004e+09	8.690990000000000217e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188896590000000060e+03	5.999999999999999778e-02
1.655079526556777716e+09	8.689200000000000222e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188853859999999941e+03	5.999999999999999778e-02
1.655079528161556721e+09	8.688609999999999606e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188832010000000082e+03	5.999999999999999778e-02
1.655079529773575306e+09	8.687410000000000227e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188812860000000001e+03	5.999999999999999778e-02
1.655079531380985498e+09	8.686219999999999922e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188794290000000046e+03	5.999999999999999778e-02
1.655079532991510153e+09	8.685630000000000390e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188780999999999949e+03	5.999999999999999778e-02
1.655079534597090006e+09	8.685029999999999617e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.879000000000000068e-09	1.188784599999999955e+03	5.999999999999999778e-02
1.655079541226679325e+09	8.670130000000000284e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188446830000000091e+03	7.000000000000000666e-02
1.655079542844838381e+09	8.668340000000000290e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.879000000000000068e-09	1.188432679999999891e+03	7.000000000000000666e-02
1.655079544449536324e+09	8.665959999999999679e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188401290000000017e+03	7.000000000000000666e-02
1.655079546063545704e+09	8.664760000000000300e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188386320000000069e+03	7.000000000000000666e-02
1.655079547678960323e+09	8.663569999999999995e-04	7.092979999999999977e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188370699999999943e+03	7.000000000000000666e-02
1.655079549286588430e+09	8.662379999999999690e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188358999999999924e+03	7.000000000000000666e-02
1.655079550892948389e+09	8.661780000000000000e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188357549999999947e+03	7.000000000000000666e-02
1.655079552497536421e+09	8.660589999999999695e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188343900000000076e+03	7.000000000000000666e-02
1.655079554100527525e+09	8.660000000000000163e-04	7.212190000000000315e-06	-6.033839999999999984e-07	-5.879000000000000068e-09	1.188344990000000053e+03	7.000000000000000666e-02
1.655079555697780848e+09	8.659400000000000474e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.188309050000000070e+03	7.000000000000000666e-02
1.655079562323536873e+09	8.643309999999999752e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.187979419999999891e+03	8.000000000000000167e-02
1.655079563934512138e+09	8.640330000000000536e-04	7.092979999999999977e-06	-6.033839999999999984e-07	-5.879000000000000068e-09	1.187927470000000085e+03	8.000000000000000167e-02
1.655079565548224926e+09	8.638540000000000541e-04	7.152590000000000072e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.187866289999999935e+03	8.000000000000000167e-02
1.655079567153031111e+09	8.636149999999999773e-04	7.092979999999999977e-06	-6.033839999999999984e-07	-5.937209999999999601e-09	1.187856870000000072e+03	8.000000000000000167e-02
